Campaign ID,Campaign Objective,Campaign Name,Campaign Status,Lifetime Spend Limit,Daily Spend Limit,Campaign Order Line ID,Campaign Third Party Tracking Urls,Campaign Budget,Default Ad Group Budget,Campaign Start Date,Campaign Start Time,Campaign End Date,Campaign End Time,Time Zone,Performance+ daily budget,Campaign Keyword (Match Type NEGATIVE_PHRASE),Campaign Keyword (Match Type NEGATIVE_EXACT),Ad Group ID,Ad Group Name,Ad Group Start Date*,Ad Group Start Time,Ad Group End Date*,Ad Group End Time,Ad Group Budget,Ad Group Pacing Type,Ad Group Budget Type,Ad Group Status,Is Creative Optimization,Max Bid,Monthly Frequency Cap,Ad Group Third Party Tracking Urls,Performance+ Targeting,Ad Placement,Goal Value,Conversion Tag ID,Reporting Event,Conversion Event,Conversion Optimization,Click Window Days,Engagement Window Days,View Window Days,Frequency Target Time Range,Frequency Target,Bid strategy type,Targeting Template ID,Promo Ids,Scheduled Budget Adjustment,Locations,Excluded Locations,Geos,Excluded Geos,Genders,AgeBuckets,Minimum Age,Maximum Age,Languages,Devices,Interests,Included Audiences,Excluded Audiences,Dynamic Retargeting Lookback,Dynamic Retargeting Exclusion,Dynamic Retargeting Event Tag Types,Ad Group Keyword (Match Type BROAD),Ad Group Keyword (Match Type EXACT),Ad Group Keyword (Match Type PHRASE),Ad Group Keyword (Match Type NEGATIVE_PHRASE),Ad Group Keyword (Match Type NEGATIVE_EXACT),Existing Pin ID,Media File Name,Pin Title,Pin Description,Organic Pin URL,Image Alternative Text,Is Ad-only Pin,Promoted Pin Status,Promoted Pin ID,Ad Format,Promoted Pin Name,Promoted Pin URL,Promoted Pin Third Party Tracking Urls,Is Removable Pin Promotion,Carousel Card 1 Image File Name,Carousel Card 1 Title,Carousel Card 1 Description,Carousel Card 1 Organic Pin URL,Carousel Card 1 Destination URL,Carousel Card 1 Android Deep Link,Carousel Card 1 iOS Deep Link,Carousel Card 2 Image File Name,Carousel Card 2 Title,Carousel Card 2 Description,Carousel Card 2 Organic Pin URL,Carousel Card 2 Destination URL,Carousel Card 2 Android Deep Link,Carousel Card 2 iOS Deep Link,Carousel Card 3 Image File Name,Carousel Card 3 Title,Carousel Card 3 Description,Carousel Card 3 Organic Pin URL,Carousel Card 3 Destination URL,Carousel Card 3 Android Deep Link,Carousel Card 3 iOS Deep Link,Carousel Card 4 Image File Name,Carousel Card 4 Title,Carousel Card 4 Description,Carousel Card 4 Organic Pin URL,Carousel Card 4 Destination URL,Carousel Card 4 Android Deep Link,Carousel Card 4 iOS Deep Link,Carousel Card 5 Image File Name,Carousel Card 5 Title,Carousel Card 5 Description,Carousel Card 5 Organic Pin URL,Carousel Card 5 Destination URL,Carousel Card 5 Android Deep Link,Carousel Card 5 iOS Deep Link,Collections Secondary Creative Destination Url,Title Card Organic PinID,Card 1 Organic PinID,Card 2 Organic PinID,Card 3 Organic PinID,Card 4 Organic PinID,Quiz pin question 1 text,Question 1 options text,Quiz pin question 2 text,Question 2 options text,Quiz pin question 3 text,Question 3 options text,Result 1 organic Pin ID,Result 1 iOS deep link url,Result 1 Android deep link url,Result 1 destination url,Result 2 organic Pin ID,Result 2 iOS deep link url,Result 2 Android deep link url,Result 2 destination url,Result 3 organic Pin ID,Result 3 iOS deep link url,Result 3 Android deep link url,Result 3 destination url,Grid Click Type,CTA Selection,Keyword Status,Keyword (Match Type BROAD),Keyword (Match Type EXACT),Keyword (Match Type PHRASE),Keyword (Match Type NEGATIVE_PHRASE),Keyword (Match Type NEGATIVE_EXACT),Product Group ID,Product Group Reference ID,Product Group Name,Product Group Status,Tracking Template,Shopping Collections Hero Pin ID,Shopping Collections Hero Pin URL,Slideshow Collections Title,Slideshow Collections Description,Product Group Selected Ad Image Tag,Is Generate Background,Status,Version
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/fa5ca1/7941887828/il_fullxfull.7941887828_klhs.jpg,DIY 27 Gallon Tote Storage Rack Plans PDF | Heavy Duty Garage Organizer for 10 Bins | Tote Storage R,"Take Control of Your Garage Chaos with the Ultimate 10-Tote Storage Rack!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Plus, if you need any help or have questions during the build, we are always here to provide full support and guidance via Etsy messages.  About This Build  Sto",https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Heavy%20Duty%20Garage%20Organizer%20for%2010%20Bins%20%7C%20Tote%20Storage%20Rack%20Blueprint%20%7C%20Woodworking%20Project%20Bizilla,,,PAUSED,,STATIC,DIY 27 Gallon Tote Storage Rack Plans PDF | Heavy Duty Garage Organizer for 10 Bins | Tote Storage Rack Blueprint | Woodworking ,https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Heavy%20Duty%20Garage%20Organizer%20for%2010%20Bins%20%7C%20Tote%20Storage%20Rack%20Blueprint%20%7C%20Woodworking%20Project%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/2123b2/7941915354/il_fullxfull.7941915354_8wob.jpg,DIY Tree Bookshelf Plans PDF | Artistic Branch Wall Library Blueprint | Unique Floating Bookcase | N,"Transform Your Space into an Enchanted Library with This DIY Tree Bookshelf!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this artistic project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Ongoing Support via Etsy Messages  We are here to help you grow your project! If you have any questions, need technical advice, or require guidance ",https://www.etsy.com/search?q=DIY%20Tree%20Bookshelf%20Plans%20PDF%20%7C%20Artistic%20Branch%20Wall%20Library%20Blueprint%20%7C%20Unique%20Floating%20Bookcase%20%7C%20Nature%20Inspired%20Woodworking%20Plan%20Bizilla,,,PAUSED,,STATIC,DIY Tree Bookshelf Plans PDF | Artistic Branch Wall Library Blueprint | Unique Floating Bookcase | Nature Inspired Woodworking P,https://www.etsy.com/search?q=DIY%20Tree%20Bookshelf%20Plans%20PDF%20%7C%20Artistic%20Branch%20Wall%20Library%20Blueprint%20%7C%20Unique%20Floating%20Bookcase%20%7C%20Nature%20Inspired%20Woodworking%20Plan%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/e3f186/7941901848/il_fullxfull.7941901848_3i0q.jpg,DIY 27 Gallon Tote Storage Rack Plans PDF | Mega Garage Organizer for 30 Totes | Extra Large Bin Sto,"The Ultimate Storage Solution: Build a Mega 30-Tote Organization System!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked!  Ongoing Support via Etsy Messages  We are committed to your success! If you have any questions, need technical advice, or require help during your build process",https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Mega%20Garage%20Organizer%20for%2030%20Totes%20%7C%20Extra%20Large%20Bin%20Storage%20Blueprint%20Bizilla,,,PAUSED,,STATIC,DIY 27 Gallon Tote Storage Rack Plans PDF | Mega Garage Organizer for 30 Totes | Extra Large Bin Storage Blueprint,https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Mega%20Garage%20Organizer%20for%2030%20Totes%20%7C%20Extra%20Large%20Bin%20Storage%20Blueprint%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/cb9cae/7941895092/il_fullxfull.7941895092_59l7.jpg,DIY 27 Gallon Tote Storage Rack Plans PDF | Heavy Duty Garage Organizer for 20 Totes | Large Bin Sto,"Maximize Your Storage Potential with the Ultimate 20-Tote Storage Rack!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked!  Ongoing Support via Etsy Messages  We are here for you! If you have any questions, need technical advice, or require help during your build process, simply send ",https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Heavy%20Duty%20Garage%20Organizer%20for%2020%20Totes%20%7C%20Large%20Bin%20Storage%20Blueprint%20%7C%20Workshop%20Shelving%20DIY%20Bizilla,,,PAUSED,,STATIC,DIY 27 Gallon Tote Storage Rack Plans PDF | Heavy Duty Garage Organizer for 20 Totes | Large Bin Storage Blueprint | Workshop Sh,https://www.etsy.com/search?q=DIY%2027%20Gallon%20Tote%20Storage%20Rack%20Plans%20PDF%20%7C%20Heavy%20Duty%20Garage%20Organizer%20for%2020%20Totes%20%7C%20Large%20Bin%20Storage%20Blueprint%20%7C%20Workshop%20Shelving%20DIY%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/8546f3/7162088216/il_fullxfull.7162088216_201y.jpg,King Size Floating Bed Frame Plans | DIY Rustic Wood Design (PDF),"Create a Unique and Stylish Sanctuary with Our DIY Bed Frame Plans  Transform your bedroom into a comfortable and stylish retreat with our easy-to-follow woodworking plans. This DIY bed frame project is perfect for woodworkers of all skill levels, allowing you to build a sturdy and beautiful piece of bedroom furniture that will last for years.  Why Build Your Own Bed Frame? Building your own bed frame isn't just a creative endeavor—it’s a way to get the exact style and size you want. Whether you",https://www.etsy.com/search?q=King%20Size%20Floating%20Bed%20Frame%20Plans%20%7C%20DIY%20Rustic%20Wood%20Design%20%28PDF%29%20Bizilla,,,PAUSED,,STATIC,King Size Floating Bed Frame Plans | DIY Rustic Wood Design (PDF),https://www.etsy.com/search?q=King%20Size%20Floating%20Bed%20Frame%20Plans%20%7C%20DIY%20Rustic%20Wood%20Design%20%28PDF%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/03fcef/7961102375/il_fullxfull.7961102375_aml9.jpg,DIY Triangle Wedding Arch Plans PDF | Set of 3 Wooden Arbor Backdrop | Collapsible Ceremony Trellis ,"Create a Breathtaking Backdrop: The 3-Piece Triangle Wedding Arch Blueprint  Elevate your outdoor wedding, vow renewal, or event photography with a stunning architectural centerpiece. This digital woodworking blueprint provides the precise instructions to build a modern, nested set of three triangular wooden arches. Highly sought after on Pinterest and by wedding planners, this geometric backdrop perfectly frames the couple and provides a magnificent structure for floral arrangements and drapery",https://www.etsy.com/search?q=DIY%20Triangle%20Wedding%20Arch%20Plans%20PDF%20%7C%20Set%20of%203%20Wooden%20Arbor%20Backdrop%20%7C%20Collapsible%20Ceremony%20Trellis%20%7C%20Rustic%20Outdoor%20Wedding%20Woodworking%20Bizilla,,,PAUSED,,STATIC,DIY Triangle Wedding Arch Plans PDF | Set of 3 Wooden Arbor Backdrop | Collapsible Ceremony Trellis | Rustic Outdoor Wedding Woo,https://www.etsy.com/search?q=DIY%20Triangle%20Wedding%20Arch%20Plans%20PDF%20%7C%20Set%20of%203%20Wooden%20Arbor%20Backdrop%20%7C%20Collapsible%20Ceremony%20Trellis%20%7C%20Rustic%20Outdoor%20Wedding%20Woodworking%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/88d311/7989676415/il_fullxfull.7989676415_sqx4.jpg,DIY Open Wardrobe Plans PDF | Wooden Clothes Rack with Shelves | Bedroom Clothing Rack and Organizer,"Build Your Dream Closet with This Elegant DIY Open Wardrobe System!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Plus, if you need any help or have questions during the build, we are always here to provide full support and guidance via Etsy messages.  About This Build  Transform",https://www.etsy.com/search?q=DIY%20Open%20Wardrobe%20Plans%20PDF%20%7C%20Wooden%20Clothes%20Rack%20with%20Shelves%20%7C%20Bedroom%20Clothing%20Rack%20and%20Organizer%20%7C%20Closet%20Storage%20System%20Bizilla,,,PAUSED,,STATIC,DIY Open Wardrobe Plans PDF | Wooden Clothes Rack with Shelves | Bedroom Clothing Rack and Organizer | Closet Storage System,https://www.etsy.com/search?q=DIY%20Open%20Wardrobe%20Plans%20PDF%20%7C%20Wooden%20Clothes%20Rack%20with%20Shelves%20%7C%20Bedroom%20Clothing%20Rack%20and%20Organizer%20%7C%20Closet%20Storage%20System%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/88492a/7201795807/il_fullxfull.7201795807_qysp.jpg,DIY Corner Bookshelf Plans PDF | Artistic Triangle Wall Shelf | Space-Saving Wood Corner Unit | Hang,"Transform That Empty Corner with Our DIY Corner Shelf Plans!  Don't let valuable space go to waste. Our instant-download PDF DIY Corner Bookshelf Plans are your key to transforming an awkward corner into a stunning focal point. This unique artistic triangle bookshelf design isn't just for storage; it's a statement piece that adds style and character to any room.  Why Choose Our Plans?  Smart, Space-Saving Design: This clever wood corner shelf is perfect for apartments, small homes, or any room w",https://www.etsy.com/search?q=DIY%20Corner%20Bookshelf%20Plans%20PDF%20%7C%20Artistic%20Triangle%20Wall%20Shelf%20%7C%20Space-Saving%20Wood%20Corner%20Unit%20%7C%20Hanging%20Corner%20Bookcase%20%26%20Decor%20Bizilla,,,PAUSED,,STATIC,DIY Corner Bookshelf Plans PDF | Artistic Triangle Wall Shelf | Space-Saving Wood Corner Unit | Hanging Corner Bookcase & Decor,https://www.etsy.com/search?q=DIY%20Corner%20Bookshelf%20Plans%20PDF%20%7C%20Artistic%20Triangle%20Wall%20Shelf%20%7C%20Space-Saving%20Wood%20Corner%20Unit%20%7C%20Hanging%20Corner%20Bookcase%20%26%20Decor%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/1ca3fa/7941684774/il_fullxfull.7941684774_5v2v.jpg,DIY Laundry Basket Tower Plans PDF | Wooden Laundry Hamper Organizer | Clothes Basket Holder DIY | L,"Transform Your Laundry Space with This Elegant DIY Laundry Basket Tower!  100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Plus, if you need any help or have questions during the build, we are always here to provide full support and guidance via Etsy messages.  About This Build Say g",https://www.etsy.com/search?q=DIY%20Laundry%20Basket%20Tower%20Plans%20PDF%20%7C%20Wooden%20Laundry%20Hamper%20Organizer%20%7C%20Clothes%20Basket%20Holder%20DIY%20%7C%20Laundry%20Shelf%20Plans%20Bizilla,,,PAUSED,,STATIC,DIY Laundry Basket Tower Plans PDF | Wooden Laundry Hamper Organizer | Clothes Basket Holder DIY | Laundry Shelf Plans,https://www.etsy.com/search?q=DIY%20Laundry%20Basket%20Tower%20Plans%20PDF%20%7C%20Wooden%20Laundry%20Hamper%20Organizer%20%7C%20Clothes%20Basket%20Holder%20DIY%20%7C%20Laundry%20Shelf%20Plans%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/3c9f39/7989622017/il_fullxfull.7989622017_aim8.jpg,DIY Living Room Sideboard with Frosted Glass Plans PDF | Wood Buffet & Storage Cabinet Build | Woodw,"100% Satisfaction & Money-Back Guarantee!  We are so confident that you will love building this project that we offer a 100% money-back guarantee. If you are not completely satisfied with these plans for any reason, we will refund your purchase—no questions asked! Plus, if you need any help or have questions during the build, we are always here to provide full support and guidance via Etsy messages.  About This Build  Add a modern touch and fantastic storage to your home! This elegant wooden sid",https://www.etsy.com/search?q=DIY%20Living%20Room%20Sideboard%20with%20Frosted%20Glass%20Plans%20PDF%20%7C%20Wood%20Buffet%20%26%20Storage%20Cabinet%20Build%20%7C%20Woodworking%20Plan%20for%20Beginners%20Bizilla,,,PAUSED,,STATIC,DIY Living Room Sideboard with Frosted Glass Plans PDF | Wood Buffet & Storage Cabinet Build | Woodworking Plan for Beginners,https://www.etsy.com/search?q=DIY%20Living%20Room%20Sideboard%20with%20Frosted%20Glass%20Plans%20PDF%20%7C%20Wood%20Buffet%20%26%20Storage%20Cabinet%20Build%20%7C%20Woodworking%20Plan%20for%20Beginners%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/e5ddb1/7279777322/il_fullxfull.7279777322_abj6.jpg,DIY Tiered Planter Stand Woodworking Plans (PDF),"DIY Large Planter & Raised Garden Bed with Trellis Woodworking Plans  Tired of expensive, flimsy store-bought garden furniture? Dreaming of a lush, organized outdoor space that makes gardening comfortable and stylish?  Our Ultimate Tiered Planter Plans transform your patio, deck, or balcony into a stunning focal point. These plans don't just show you how to build a box—they give you the blueprint for a commanding, multi-functional Patio Decor centerpiece that combines massive planting volume wit",https://www.etsy.com/search?q=DIY%20Tiered%20Planter%20Stand%20Woodworking%20Plans%20%28PDF%29%20Bizilla,,,PAUSED,,STATIC,DIY Tiered Planter Stand Woodworking Plans (PDF),https://www.etsy.com/search?q=DIY%20Tiered%20Planter%20Stand%20Woodworking%20Plans%20%28PDF%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/af8db8/7286099369/il_fullxfull.7286099369_ssdu.jpg,DIY Collapsible Coffee Cart Plans: Mobile Bar Blueprint (PDF Pattern),"Here is a compelling Etsy product description based on the details you provided, structured for clarity and to attract buyers. DIY Mobile Coffe Cart Plans: The Ultimate Collapsible Vendor Cart Blueprint  Ready to create the perfect centerpiece for your next event? This is not just a plan; it's your ticket to building a beautiful, professional-grade mobile bar or vendor cart. Our meticulously designed, step-by-step PDF guide gives you everything you need to bring this elegant and modern design to",https://www.etsy.com/search?q=DIY%20Collapsible%20Coffee%20Cart%20Plans%3A%20Mobile%20Bar%20Blueprint%20%28PDF%20Pattern%29%20Bizilla,,,PAUSED,,STATIC,DIY Collapsible Coffee Cart Plans: Mobile Bar Blueprint (PDF Pattern),https://www.etsy.com/search?q=DIY%20Collapsible%20Coffee%20Cart%20Plans%3A%20Mobile%20Bar%20Blueprint%20%28PDF%20Pattern%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/baea26/7213037779/il_fullxfull.7213037779_21en.jpg,Farmstand Plans | Mobile Flower Stand Cart | Farmers Market Display | Roadside Fruit & Vegetable Sta,"Handcrafted by You, For Your Dream: Build the Perfect Farmstand Today!   With our digital DIY plans, you can easily create a beautiful wooden stand to showcase your fresh produce, artisan goods, or vibrant flowers. Download the Instant PDF Guide and start your building adventure now!  Every farm-fresh egg, every vibrant bouquet, and every loaf of artisan sourdough has a story. Now, it’s time to give that story the beautiful stage it deserves.  These detailed woodworking plans were designed not j",https://www.etsy.com/search?q=Farmstand%20Plans%20%7C%20Mobile%20Flower%20Stand%20Cart%20%7C%20Farmers%20Market%20Display%20%7C%20Roadside%20Fruit%20%26%20Vegetable%20Stands%20%7C%20Bakery%20Cart%20Plans%20Bizilla,,,PAUSED,,STATIC,Farmstand Plans | Mobile Flower Stand Cart | Farmers Market Display | Roadside Fruit & Vegetable Stands | Bakery Cart Plans,https://www.etsy.com/search?q=Farmstand%20Plans%20%7C%20Mobile%20Flower%20Stand%20Cart%20%7C%20Farmers%20Market%20Display%20%7C%20Roadside%20Fruit%20%26%20Vegetable%20Stands%20%7C%20Bakery%20Cart%20Plans%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/1c42e4/7216003213/il_fullxfull.7216003213_nzs6.jpg,Portable Wooden Bar Plan: Collapsible DIY Event Bar Design,"Craft Your Perfect Event with Our Portable & Collapsible Wooden Bar!  Looking for a versatile and stylish solution for your next gathering? Our Portable & Collapsible Wooden Bar is the ultimate DIY event bar! Whether you're planning a birthday bar, a sophisticated special event bar, or a charming wooden coffee bar, this design provides the flexibility and elegance you need.  Key Features:  Effortless Portability: Designed as a folding bar and collapsible bar, it's incredibly easy to transport an",https://www.etsy.com/search?q=Portable%20Wooden%20Bar%20Plan%3A%20Collapsible%20DIY%20Event%20Bar%20Design%20Bizilla,,,PAUSED,,STATIC,Portable Wooden Bar Plan: Collapsible DIY Event Bar Design,https://www.etsy.com/search?q=Portable%20Wooden%20Bar%20Plan%3A%20Collapsible%20DIY%20Event%20Bar%20Design%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
,CONSIDERATION,Bizilla Organic Inventory,PAUSED,,10.00,,,YES,,,,,,America/New_York,,,,,All Products,,,,,,STANDARD,CBO,PAUSED,,0.10,,,,,,,,,,,,,,,AUTOMATIC,,,,[US],,,,[All],[ALL],,,,[All],,,,,,,,,,,,,https://i.etsystatic.com/37058139/r/il/9114e2/7787837289/il_fullxfull.7787837289_a264.jpg,Single Bed Storage Plans | Minimalist Platform Woodworking (Digital Download),"Tired of tripping over things in a tight bedroom? Whether you are outfitting a small guest room, upgrading a kid's space, or maximizing a tiny apartment, this is the exact wood bed plan you’ve been searching for.  This digital guide provides the ultimate single bed with storage underneath DIY plans. Designed with a custom narrow footprint (32"" wide), it perfectly balances a sleek sleeping area with highly functional under-bed cubbies and a smart bookcase headboard. Keep your favorite books, phon",https://www.etsy.com/search?q=Single%20Bed%20Storage%20Plans%20%7C%20Minimalist%20Platform%20Woodworking%20%28Digital%20Download%29%20Bizilla,,,PAUSED,,STATIC,Single Bed Storage Plans | Minimalist Platform Woodworking (Digital Download),https://www.etsy.com/search?q=Single%20Bed%20Storage%20Plans%20%7C%20Minimalist%20Platform%20Woodworking%20%28Digital%20Download%29%20Bizilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BulkSheetVersion=V2
